FPR,TPR,Threshold
0.09575358517939847,0.12794612794612795,0.14133456349372864
0.09575358517939847,0.12842712842712842,0.1413288712501526
0.09586518609452598,0.12842712842712842,0.14132706820964813
0.09586518609452598,0.12890812890812892,0.1413237452507019
0.096534791585291,0.12890812890812892,0.14128641784191132
0.096534791585291,0.1293891293891294,0.14128558337688446
0.09692539478823727,0.1293891293891294,0.14126993715763092
0.09692539478823727,0.12987012987012986,0.14126788079738617
0.09753919982143854,0.12987012987012986,0.1412286013364792
0.09753919982143854,0.13035113035113036,0.14122574031352997
0.09770660119412979,0.13035113035113036,0.1412193477153778
0.09770660119412979,0.13083213083213083,0.1412171572446823
0.0979298030243848,0.13083213083213083,0.1412113755941391
0.0979298030243848,0.13131313131313133,0.14120954275131226
0.09798560348194855,0.13131313131313133,0.1412084698677063
0.09798560348194855,0.1317941317941318,0.14120584726333618
0.09820880531220356,0.1317941317941318,0.14119966328144073
0.09820880531220356,0.13227513227513227,0.14119380712509155
0.09859940851514983,0.13227513227513227,0.14117370545864105
0.09859940851514983,0.13275613275613277,0.14116790890693665
0.0993248144634786,0.13275613275613277,0.14113706350326538
0.0993248144634786,0.13323713323713324,0.14113566279411316
0.09960381675129736,0.13323713323713324,0.14112544059753418
0.09960381675129736,0.1337181337181337,0.14112362265586853
0.09971541766642486,0.1337181337181337,0.14111967384815216
0.09971541766642486,0.13564213564213565,0.14110033214092255
0.09977121812398862,0.13564213564213565,0.14109456539154053
0.09977121812398862,0.13612313612313612,0.14109352231025696
0.10005022041180738,0.13612313612313612,0.14107510447502136
0.10005022041180738,0.13660413660413662,0.14107400178909302
0.10016182132693488,0.13660413660413662,0.14107026159763336
0.10016182132693488,0.1370851370851371,0.14106735587120056
0.10066402544500865,0.1370851370851371,0.14104266464710236
0.10066402544500865,0.13756613756613756,0.14103707671165466
0.10099882819039116,0.13756613756613756,0.14101779460906982
0.10111042910551866,0.13756613756613756,0.14101743698120117
